Trip,Location,Exposure,Depth,Site,Site_unique,site_meangamma,habitat_meangamma,Date,quadrat_cattletag,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,quadrat_angle,Quadrat_angle2,depth_standardised_to_tide_at_dive_time,Survey_layer,Patch_width_m,Patch_length_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,number_contact_points,Number_contact_points2,max_gap_size_to_right_cm,Max_gap_size_to_right_cm2,stable_y_n,stable_0-1,Stable_0-1_v2,Stable_0-2,stable_description,Stable_description2,widest_span_cm,Widest_span_cm2,"morphology (change to very branched, limited branching, unbranched, other)",morphology,Morphology2,Number of branches,Num_branches2,Num_branches3_0_for_other,Interlocking_morphology_or_not-Branched_Plate,number_binds,Number_binds2,estimated_break_force_from_grids_bind_number_break_force_correlation,e_break_force2,e_break_force3,Bound,Bound_to_how_many,number_binder_types,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,3,258,NA,yes,NA,16,Unknown,flat,Maybe fill in later,Surface,2.9,1.1,3.19,0.34,0.34,3.714285714,2,2.5,9,2.5,5,4,2.5,3.5,11,35,NA,NA,not recorded,NA,0.1,0.1,n,0,0,0,unstable,unstable,8.3,8.3,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,3,258,NA,yes,NA,16,Unknown,flat,Maybe fill in later,Surface,2.9,1.1,3.19,0.34,0.34,3.714285714,2,2.5,9,2.5,5,4,2.5,3.5,12,36,NA,NA,not recorded,NA,2.2,2.2,n,0,0,0,unstable,unstable,9,9,branched,branched,branched,2,3,3,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,1,37,NA,NA,not recorded,NA,2,2,n,0,0,0,unstable,unstable,8,8,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,2,38,NA,NA,not recorded,NA,1.6,1.6,n,0,0,0,unstable,unstable,8,8,plate,plate,other,no photos,NA,0,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,3,39,NA,NA,not recorded,NA,1.1,1.1,n,0,0,0,unstable,unstable,6.7,6.7,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,4,40,NA,NA,not recorded,NA,0.5,0.5,n,0,0,0,unstable,unstable,14.7,14.7,plate,plate,other,no photos,NA,0,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,5,41,NA,NA,not recorded,NA,0.5,0.5,n,0,0,0,unstable,unstable,7.3,7.3,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,6,42,NA,NA,not recorded,NA,0.5,0.5,n,0,0,0,unstable,unstable,5.2,5.2,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,7,43,NA,NA,not recorded,NA,6,6,n,0,0,0,unstable,unstable,17.5,17.5,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,8,44,NA,NA,not recorded,NA,3,3,n,0,0,0,unstable,unstable,7,7,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,9,45,NA,NA,not recorded,NA,4,4,n,0,0,0,unstable,unstable,17.5,17.5,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,10,46,NA,NA,not recorded,NA,0.9,0.9,n,0,0,0,unstable,unstable,12,12,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,11,47,NA,NA,not recorded,NA,3,3,n,0,0,0,unstable,unstable,NA,NA,NA,NA,NA,no photos,NA,NA,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44463,4,261,NA,no,NA,15.5,Unknown,flat,Maybe fill in later,Surface,10.7,3.3,35.31,1.7,1.7,4.825,4,4,1.5,4.1,4.4,6.8,6.4,5.4,12,48,NA,NA,not recorded,NA,3,3,n,0,0,0,unstable,unstable,7,7,branched,branched,branched,no photos,NA,NA,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Roima
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,1,277,NA,NA,4,4,1.4,1.4,n,0,0,0,unstable,unstable,9.7,9.7,branched,branched,branched,2,2,2,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,2,278,NA,NA,3,3,0.6,0.6,n,0,0,0,unstable,unstable,6.4,6.4,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,3,279,NA,NA,4,4,1.8,1.8,n,0,0,0,unstable,unstable,8.9,8.9,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,4,280,NA,NA,5,5,1.2,1.2,n,0,0,0,unstable,unstable,7.2,7.2,branched,branched,branched,2,2,2,1,1,1,-0.04,-0.04,0,1,1,1,Filamentous algae,Turf algae,Turf algae,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,5,281,NA,NA,6,6,1.5,1.5,n,0,0,0,unstable,unstable,9.5,9.5,branched,branched,branched,2,2,2,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44470,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,6,282,NA,NA,3,3,0.7,0.7,n,0,0,0,unstable,unstable,8,8,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,7,283,NA,NA,5,5,0.6,0.6,n,0,0,0,unstable,unstable,11.6,11.6,branched,branched,branched,fill,2,2,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,8,284,NA,NA,4,4,0.9,0.9,y,1,1,2,buried,buried,7.7,7.7,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,9,285,NA,NA,4,4,0.6,0.6,n,0,0,0,unstable,unstable,10,10,plate,plate,other,fill,0,0,1,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,10,286,NA,NA,4,4,1,1,n,0,0,0,unstable,unstable,8.5,8.5,unbranched,branched,branched,fill,1,1,1,1,1,-0.04,-0.04,0,1,1,1,red turf algae,Turf algae,Turf algae,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,11,287,NA,NA,7,7,1.2,1.2,y,1,1,1,heavy,heavy,12.8,12.8,bushy plate,plate,other,3,3,0,1,1,1,-0.04,-0.04,0,1,1,1,Lobophora,Lobophora,Lobophora,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,44477,264,264,0.482638889,yes,NA,14.6,flat,flat,Maybe fill in later,Surface,0.96,2.8,2.688,0.05,0.25,7,7,6.5,7.5,6.5,8,8.5,8.4,NA,12,288,NA,NA,5,5,2,2,n,0,0,0,unstable,unstable,11.5,11.5,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,1,1193,First,0-20%,1,1,3.7,3.7,n,0,0,0,unstable,unstable,6.1,6.1,shell,unbranched,unbranched,0,0,0,0,2,2,1.23,1.23,1.23,1,2,,sponge,sponge,Sponge,0.9,sponge,sponge,Sponge,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,2,1194,Second,80-100%,1,1,1.7,1.7,y,1,1,1,buried (rubble),buried,5.8,5.8,branched,branched,branched,2,2,2,1,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,3,1195,First,80-100%,2,2,1.8,1.8,n,0,0,0,unstable,unstable,6.7,6.7,massive,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,4,1196,First,80-100%,1,1,1.2,1.2,n,0,0,0,unstable,unstable,3.1,3.1,branched,branched,branched,0,0,0,1,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,5,1197,First,80-100%,3,3,1.4,1.4,n,0,0,0,unstable,unstable,13.5,13.5,Combyose,branched,branched,10,10,10,1,1,1,-0.04,-0.04,0,1,1,,red turf,Turf algae,Turf algae,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,6,1198,First,20-40%,2,2,1.8,1.8,n,0,0,0,unstable,unstable,7.2,7.2,branched,branched,branched,3,3,3,1,3,3,2.5,2.5,2.5,1,3,,red turf,Turf algae,Turf algae,0.1,red turf,red turf,Turf algae,0.1,sponge,sponge,Sponge,1.8,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,7,1199,First,0-20%,2,2,1,1,n,0,0,0,unstable,unstable,7.5,7.5,branched,branched,branched,5,5,5,1,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,8,1200,First,80-100%,3,3,1.5,1.5,n,0,0,0,unstable,unstable,3.7,3.7,foliose,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,9,1201,Second,0-20%,4,4,1.7,1.7,n,0,0,0,unstable,unstable,8.2,8.2,combryose,branched,branched,7,7,7,1,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,10,1202,First ,80-100%,3,3,1.9,1.9,n,0,0,0,unstable,unstable,15.3,15.3,branched,branched,branched,10,10,10,1,1,1,-0.04,-0.04,0,1,1,,red turf,Turf algae,Turf algae,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,0.7861196,0.6843807,45270,125,125,0.615277778,yes,4,15.7,flat,flat,Maybe fill in later,Surface,1.54,0.5,0.77,0.24,0.24,4.8125,3,8,7,2,5,1.5,6,6,11,1203,First,0-20%,2,2,1.3,1.3,y,1,1,1,heavy,heavy,28,28,plate,unbranched,unbranched,0,0,0,0,0,0,-1.31,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
