Trip,Location,Exposure,Depth,Site,Site_unique,Date,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,Quadrat_angle2,Survey_layer,Patch_width_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,Number_contact_points2,Max_gap_size_to_right_cm2,stable_y_n,Stable_0-1,Stable_0-2,Stable_description2,Widest_span_cm2,Morphology2,Num_branches2,Interlocking_morphology_or_not-Branched_Plate,Number_binds2,Bound,Bound_to_how_many,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44471,260,0.5,yes,NA,11.8,sloped,Surface,14,53.2,1.8,8.875,10,6,10,8,8.5,12,7.5,9,11,359,NA,NA,5,2,n,0,0,unstable,11,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44471,260,0.5,yes,NA,11.8,sloped,Surface,14,53.2,1.8,8.875,10,6,10,8,8.5,12,7.5,9,12,360,NA,NA,4,0.9,n,0,0,unstable,9.5,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,1,433,NA,NA,5,2.5,y,1,1,interlocked,11,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,2,434,NA,NA,4,1.7,n,0,0,unstable,14,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,3,435,NA,NA,3,0.9,n,0,0,unstable,6,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,4,436,NA,NA,5,1,n,0,0,unstable,8,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,5,437,NA,NA,4,1.2,n,0,0,unstable,8,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,6,438,NA,NA,3,0.9,n,0,0,unstable,9,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,7,439,NA,NA,4,1.2,n,0,0,unstable,6,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,8,440,NA,NA,4,0.6,n,0,0,unstable,6,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,9,441,NA,NA,2,0.2,n,0,0,unstable,3.2,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,10,442,NA,NA,3,0.7,n,0,0,unstable,6.4,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,11,443,NA,NA,4,0.2,n,0,0,unstable,8.2,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,231,0.495138889,yes,NA,8.6,flat,Surface,10,40,1,9.875,9,7,14,12,8,9,11,9,12,444,NA,NA,5,0.3,n,0,0,unstable,5.5,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,1,445,NA,NA,5,1.6,n,0,0,unstable,13,branched,5,1,2,1,1,old bind,Solid,Solid,1.1,Bryozoan,Bryozoan,Bryozoan,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,2,446,NA,NA,3,1.2,n,0,0,unstable,5,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,3,447,NA,NA,4,1.2,y,1,1,interlocked,5,branched,2,1,1,1,1,halimeda,Halimeda,Other macroalgae,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,4,448,NA,NA,3,1.3,n,0,0,unstable,6.7,branched,1,1,1,1,1,Yellow sponge,Yellow sponge,Sponge,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,5,449,NA,NA,3,1.4,y,1,1,interlocked,6.5,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,6,450,NA,NA,6,1.7,n,0,0,unstable,12.5,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,7,451,NA,NA,4,1.6,y,1,1,interlocked,5.7,branched,2,1,1,1,1,Orange sponge,Orange sponge,Sponge,1.1,green sponge,Green sponge,Sponge,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Sponge,0.9,Sponge,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,8,452,NA,NA,5,1.7,n,0,0,unstable,9.8,branched,4,1,2,1,2,CCA,CCA,CCA,6.9,red turfs,Turf algae,Turf algae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,9,453,NA,NA,5,2.2,n,0,0,unstable,11.9,branched,4,1,1,1,1,algal turfs?,Turf algae,Turf algae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,10,454,NA,NA,4,1.2,n,0,0,unstable,6.3,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,11,455,NA,NA,3,0.5,n,0,0,unstable,9.7,branched,1,1,1,1,1,yellow sponge,Yellow sponge,Sponge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Deep,First Point,First Point Deep,44475,226,0.495138889,yes,NA,8.8,flat,Surface,10,40,0.79,16.8125,6.5,8,21,15,25,27,17,15,12,456,NA,NA,3,1.1,y,1,1,interlocked,11.5,branched,NA,1,2,1,3,black sponge,Black sponge,Sponge,2,tunicate,tunicate,Tunicate,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,1,337,NA,NA,5,2.5,n,0,0,unstable,16.7,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,2,338,NA,NA,4,2.2,y,1,1,interlocked,8.5,branched,1,1,1,1,1,red tube turf,Turf algae,Turf algae,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,3,339,NA,NA,4,2.1,n,0,0,unstable,18.5,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,4,340,NA,NA,3,1.8,y,1,1,interlocked,9.4,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,5,341,NA,NA,3,0.7,n,0,0,unstable,16,branched,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,6,342,NA,NA,3,1.2,y,1,1,interlocked,6.1,branched,2,1,1,1,1,grey sp.,Grey sponge,Sponge,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,7,343,NA,NA,4,1.9,y,1,1,interlocked,15.1,branched,1,1,1,1,1,red tube turf,Turf algae,Turf algae,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,8,344,NA,NA,2,2.8,y,1,1,interlocked,12.5,branched,1,1,3,1,3,red tube turf,Turf algae,Turf algae,0.2,orange sp. Bound to shell,Orange sponge,Sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Turf algae,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,9,345,NA,NA,3,0.9,y,1,1,interlocked,13.3,branched,2,1,2,1,1,black sponge,Black sponge,Sponge,4.9,peyson,Peyssonnelia,Peyssonnelia,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,10,346,NA,NA,4,2.1,y,1,1,interlocked,19,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,11,347,NA,NA,4,1.3,y,1,1,interlocked,22,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,202,0.614583333,yes,NA,8,flat,Surface,1.2,2.52,0.8,8.5375,7,6.5,8,8.3,8,9,13,8.5,12,348,NA,NA,4,0.8,n,0,0,unstable,12.9,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,1,361,NA,NA,4,0.2,y,1,1,interlocked,7.4,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,2,362,NA,NA,3,1.9,n,0,0,unstable,7.4,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,3,363,NA,NA,4,1,n,0,0,unstable,8.1,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,4,364,NA,NA,5,4,y,1,1,interlocked,16.5,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,5,365,NA,NA,4,1.2,n,0,0,unstable,9.3,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,6,366,NA,NA,3,1.5,y,1,1,interlocked,6.5,unbranched,0,0,1,1,1,Fine green algae,Turf algae,Turf algae,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,7,367,NA,NA,4,0.5,n,0,0,unstable,6,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,8,368,NA,NA,4,1.1,n,0,0,unstable,8.5,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,9,369,NA,NA,4,1.7,n,0,0,unstable,8,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,10,370,NA,NA,5,4,n,0,0,unstable,9.3,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Intermediate,Shallow,First Point,First Point Shallow,44471,297,0.604166667,yes,NA,7.6,flat,Surface,1.4,5.6,0.25,7.4375,8,8,4.5,9.5,8.5,7,5.5,8.5,11,371,NA,NA,2,7,n,0,0,unstable,7.4,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
